Date,Item,Min
2026-07-04,Superior Enhancement Elixir,"139,728"
2026-07-04,Superior HP Potion,"9,799"
2026-07-04,Superior Iron Ore,"9,000"
2026-07-04,Superior Leather,"70,000"
2026-07-04,Tarian Steel,"2,900,000"
2026-07-04,Tempestuous Enchant Scroll,"7,490,000"
2026-07-04,Terminus Sentinel Essence: Chest Armor,"300,000"
2026-07-04,Terminus Sentinel Essence: Grand Targe,"1,500,000"
2026-07-04,Terminus Sentinel Essence: Large Shield,"499,999"
2026-07-04,Terminus Sentinel Essence: Shield,"700,000"
2026-07-04,Terminus Sentinel Essence: Weapon,"777,777"
2026-07-04,Terra Spirit Remnant,880
2026-07-04,The Book of Legacy,"10,000,000"
2026-07-04,The Book of Orna,"10,000,000"
2026-07-04,The Book of Succession,"10,000,000"
2026-07-04,The Book of Uaithne,"39,999,999"
2026-07-04,The Cursed Belt,"90,000,000"
2026-07-04,The Dead Enchant Scroll,"910,050"
2026-07-04,The Watcher's Glowing Mysterious Cat Statue,"85,000,000"
2026-07-04,The Watcher's Glowing Succubus Fang,"92,222,222"
2026-07-04,The Watcher's Mysterious Cat Statue,"24,000,000"
2026-07-04,The Watcher's Rusty Mysterious Cat Statue,"4,000,000"
2026-07-04,The Watcher's Rusty Succubus Fang,"3,000,000"
2026-07-04,The Watcher's Rusty War Goddess Statue,"3,881,000"
2026-07-04,The Watcher's Rusty Werewolf Paw,"8,100,000"
2026-07-04,The Watcher's Glowing War Goddess Statue,"89,000,000"
2026-07-04,The Watcher's Glowing Werewolf Paw,"160,000,000"
2026-07-04,The Watcher's Succubus Fang,"23,000,000"
2026-07-04,The Watcher's War Goddess Statue,"23,000,000"
2026-07-04,The Watcher's Werewolf Paw,"30,999,999"
2026-07-04,Thick Additive (Apprentice),"36,500"
2026-07-04,Thick Additive (Beginner),"8,900"
2026-07-04,Thick Additive (Journeyman),"13,990"
2026-07-04,Thick Additive (Professional),"5,500"
2026-07-04,Token of Quiet,"65,000,000"
2026-07-04,Tragic Enchant Scroll,"41,111,111"
2026-07-04,Transcendent Enchant Scroll,"14,568,918"
2026-07-04,Trial Enchant Scroll,"23,391,666"
2026-07-04,Tutelary Enchant Scroll,"100,000"
2026-07-04,Twilight Desert Source,"10,999"
2026-07-04,Twilight Erg Crystal,"20,000"
2026-07-04,Twisted Enchant Scroll,"10,000,000"
2026-07-04,Uaithne Advancement Stone: Chest Armor,"55,555,555"
2026-07-04,Uaithne Advancement Stone: Feet Armor,"55,555,555"
2026-07-04,Uaithne Advancement Stone: Hand Armor,"55,555,555"
2026-07-04,Uaithne Advancement Stone: Head Armor,"55,555,555"
2026-07-04,Uaithne Advancement Stone: Leg Armor,"55,555,555"
2026-07-04,Uaithne Advancement Stone: Weapon,"88,888,888"
2026-07-04,Uaithne Crystal,"17,966,942"
2026-07-04,Uaithne Fragment: Auxiliary Equipment,"396,879"
2026-07-04,Uaithne Fragment: Chest Armor,"2,900,000"
2026-07-04,Uaithne Fragment: Feet Armor,"2,353,535"
2026-07-04,Uaithne Fragment: Leg Armor,"2,124,999"
2026-07-04,Uaithne Fragment: The Cursed Belt,"6,000,000"
2026-07-04,Uaithne Fragment: The Sun's Wish,"5,500,000"
2026-07-04,Uaithne Fragment: Token of Quiet,"7,777,777"
2026-07-04,Uaithne Fragment: Token of Silence,"6,180,000"
2026-07-04,Uaithne Fragment: Weapon,"2,820,000"
2026-07-04,Uaithne Remnant,"1,000"
2026-07-04,Unknowable Power: Fragments,"160,000"
2026-07-04,Unrelenting Uaithne Crystal,"599,999"
2026-07-04,Unstable Enhancement Rune,"6,392,844"
2026-07-04,Usurper's Rhod Compass,"8,000,000"
2026-07-04,Usurper's Rusty Rhod Compass,"2,222,222"
2026-07-04,Usurper's Shiny Rhod Compass,"12,950,000"
2026-07-04,Vehement Enchant Scroll,"500,000"
2026-07-04,Veiled Enchant Scroll,"18,450,999"
2026-07-04,Victorious Enchant Scroll,"7,000,000"
2026-07-04,Waking Stone: Cooldown (4 sec),"100,000"
2026-07-04,Waking Stone: Cooldown (5 sec),"125,555"
2026-07-04,Waking Stone: Damage Boost (10%),"1,888,888"
2026-07-04,Waking Stone: Damage Boost (8%),999
2026-07-04,Waking Stone: Efficient SP (70),"131,249"
2026-07-04,Waking Stone: Efficient SP (80),"15,000,000"
2026-07-04,Waking Stone: Efficient Stamina (5),"50,000"
2026-07-04,Waking Stone: Efficient SP (60),"25,000"
2026-07-04,Waking Stone: Major Cooldown (20 sec),300
2026-07-04,Waking Stone: Major Cooldown (22 sec),"20,000"
2026-07-04,Water Erg Crystal,"10,000"
2026-07-04,Wave Enchant Scroll,"36,000,000"
2026-07-04,Weeping Enchant Scroll,500
2026-07-04,Well-Balanced Enchant Scroll,"200,000"
2026-07-04,White Kitty Brooch,"999,999"
2026-07-04,White Kitty Necklace,"288,888"
2026-07-04,Wish Enchant Scroll,"3,333,333"
2026-07-04,Withered Enchant Scroll,"19,999,997"
2026-07-04,Yellow Pigment (Apprentice),"15,500"
2026-07-04,Yellow Pigment (Beginner),"7,806"
2026-07-04,Yellow Pigment (Journeyman),"11,000"
2026-07-04,Yellow Pigment (Professional),"9,999"
2026-07-06,Abomination's Essence: Hand Armor,"1,000,000"
2026-07-06,Abomination's Essence: Head Armor,"1,500,000"
2026-07-06,Abomination's Essence: Leg Armor,"1,500,000"
2026-07-06,Abomination's Essence: Weapon,"1,500,000"
2026-07-06,Abyssal Shard Grade 1,"104,105"
2026-07-06,Abyssal Shard Grade 2,"339,000"
2026-07-06,Abyssal Shard Grade 3,"1,600,000"
2026-07-06,Advance Enchant Scroll,"1,300,000"
2026-07-06,Advent Enchant Scroll,"18,999,999"
2026-07-06,Adversarial Enchant Scroll,"13,777,777"
2026-07-06,Amplified Enchant Scroll,"16,000,000"
2026-07-06,Ancient Elemental Accessory Shard,"20,000"
2026-07-06,Ancient Elemental Armor Shard,"6,400"
2026-07-06,Ancient Elemental Cloth Bundle,"7,730"
2026-07-06,Ancient Elemental Weapon Shard,"6,830"
2026-07-06,Ancient Erg Crystal,"10,933"
2026-07-06,Ancient Spirit Magic Powder,"60,000"
2026-07-06,Ardri's Essence: Chest Armor,"1,567,969"
2026-07-06,Ardri's Essence: Hand Armor,"1,399,999"
2026-07-06,Ardri's Essence: Head Armor,"1,100,000"
2026-07-06,Ardri's Essence: Leg Armor,"1,298,985"
2026-07-06,Ardri's Essence: Weapon,"1,331,999"
2026-07-06,Artisan's Refined Flask,"9,999"
2026-07-06,Artisan's Sturdy Flask,"6,443"
2026-07-06,Astera's Essence: Chest Armor,"1,000,000"
2026-07-06,Astera's Essence: Feet Armor,"1,000,000"
2026-07-06,Astera's Essence: Hand Armor,"2,000,000"
2026-07-06,Astera's Essence: Head Armor,"300,000"
2026-07-06,Astera's Essence: Leg Armor,"2,000,000"
2026-07-06,Astera's Essence: Weapon,"740,000"
2026-07-06,Blessed Magic Elixir,"30,431"
2026-07-06,Blessed Magic Powder,440
2026-07-06,Bloodlust Enchant Scroll,"199,999"
2026-07-06,Blue Kitty Brooch,"1,100,000"
2026-07-06,Blue Kitty Necklace,"650,000"
2026-07-06,Bountiful Enchant Scroll,"34,888,000"
2026-07-06,Bracelet Diamond,"12,000"
2026-07-06,Bracelet Emerald,"4,499"
2026-07-06,Bracelet Ruby,"8,000"
2026-07-06,Bracelet Sapphire,"7,999"
2026-07-06,Braha's Essence: Chest Armor,"100,000"
2026-07-06,Braha's Essence: Hand Armor,"100,000"
2026-07-06,Braha's Essence: Large Shield,"200,000"
2026-07-06,Bres's Moonlight Essence,"5,500,000"
2026-07-06,Brilliant Kitty Necklace,"20,999,999"
2026-07-06,Brutal Enchant Scroll,"2,450,000"
2026-07-06,Calm Enchant Scroll,"400,000"
2026-07-06,Capture Enchant Scroll,"40,000"
2026-07-06,Cessair's Essence,"1,000,000"
2026-07-06,Charging Enchant Scroll,"800,000"
2026-07-06,Chaser's Enchant Scroll,"1,800,000"
2026-07-06,Clash Enchant Scroll,"4,254,999"
2026-07-06,Complete Bracelet Diamond,"11,000,000"
2026-07-06,Complete Bracelet Emerald,"8,000,000"
2026-07-06,Complete Bracelet Ruby,"7,600,000"
2026-07-06,Complete Bracelet Sapphire,"8,200,000"
2026-07-06,Concentrated Enchant Scroll,"5,000,000"
2026-07-06,Concerted Enchant Scroll,"800,500"
2026-07-06,Consume Enchant Scroll,"3,500,000"
2026-07-06,Conviction Enchant Scroll,"5,000,000"
2026-07-06,Cool Enchant Scroll,"280,000"
2026-07-06,Copper Bracelet,"25,997"
2026-07-06,Copper Ore,"5,555"
2026-07-06,Crescent Moon Island Power Crystal,"4,000"
2026-07-06,Cyclical Enchant Scroll,"5,000,000"
2026-07-06,Dash Enchant Scroll,"99,999"
2026-07-06,Decisive Enchant Scroll,"20,000"
2026-07-06,Destructive Enchant Scroll,"1,250,000"
2026-07-06,Dignified Enchant Scroll,"500,000"
2026-07-06,Dullahan's Essence: Chest Armor,"555,800"
2026-07-06,Dullahan's Essence: Feet Armor,"555,800"
2026-07-06,Dullahan's Essence: Grand Targe,"555,800"
2026-07-06,Dullahan's Essence: Hand Armor,"555,800"
2026-07-06,Dullahan's Essence: Large Shield,"499,995"
2026-07-06,Dullahan's Essence: Leg Armor,"555,800"
2026-07-06,Dullahan's Essence: Shield,"888,800"
2026-07-06,Echoing Enchant Scroll,"20,000"
2026-07-06,Element Shard,"3,934"
2026-07-06,Element Stone,"6,666"
2026-07-06,Element Stone Catalyst,"25,351"
2026-07-06,Emmett's Essence,"3,099,999"
2026-07-06,Empowered Stone,"19,220"
2026-07-06,Emptiness Erg Crystal,"5,700"
2026-07-06,Enchant Scroll Scrap: Advance,"1,420,420"
2026-07-06,Enchant Scroll Scrap: Advent,"14,048,080"
2026-07-06,Enchant Scroll Scrap: Adversarial,"14,000,000"
2026-07-06,Enchant Scroll Scrap: Amplified,"14,500,000"
2026-07-06,Enchant Scroll Scrap: Ancient,"13,999,999"
2026-07-06,Enchant Scroll Scrap: Bountiful,"23,000,000"
2026-07-06,Enchant Scroll Scrap: Brutal,"1,000,000"
2026-07-06,Enchant Scroll Scrap: Charge,"2,399,999"
2026-07-06,Enchant Scroll Scrap: Chaser's,"1,856,100"
2026-07-06,Enchant Scroll Scrap: Clash,"2,000,000"
2026-07-06,Enchant Scroll Scrap: Concentrated,"2,200,000"
2026-07-06,Enchant Scroll Scrap: Consume,"5,000,000"
2026-07-06,Enchant Scroll Scrap: Conviction,"5,555,555"
2026-07-06,Enchant Scroll Scrap: Cool,"1,188,888"
2026-07-06,Enchant Scroll Scrap: Cyclical,"8,499,999"
2026-07-06,Enchant Scroll Scrap: Destructive,"3,500,000"
2026-07-06,Enchant Scroll Scrap: Dignified,"1,955,100"
2026-07-06,Enchant Scroll Scrap: Enmity,"5,000,000"
2026-07-06,Enchant Scroll Scrap: Escalating,"19,000,000"
2026-07-06,Enchant Scroll Scrap: Eternal,"17,777,777"
2026-07-06,Enchant Scroll Scrap: Executing,"35,000,000"
2026-07-06,Enchant Scroll Scrap: Fading,"1,250,000"
2026-07-06,Enchant Scroll Scrap: Fighting Spirit,"14,800,000"
2026-07-06,Enchant Scroll Scrap: Forgotten,"4,400,000"
2026-07-06,Enchant Scroll Scrap: Frenzy,"1,500,000"
2026-07-06,Enchant Scroll Scrap: Hollow,"21,999,999"
2026-07-06,Enchant Scroll Scrap: Impaling,"498,000"
2026-07-06,Enchant Scroll Scrap: Indomitable,"6,999,999"
2026-07-06,Enchant Scroll Scrap: Instant,"15,000,000"
2026-07-06,Enchant Scroll Scrap: Irate,"2,500,000"
2026-07-06,Enchant Scroll Scrap: Lament,"999,999"
2026-07-06,Enchant Scroll Scrap: Madness,"4,800,000"
2026-07-06,Enchant Scroll Scrap: Meaningful,"3,000,000"
2026-07-06,Enchant Scroll Scrap: Mystic,"35,000,000"
2026-07-06,Enchant Scroll Scrap: Praise,"19,543,999"
2026-07-06,Enchant Scroll Scrap: Prophetic,"4,000,000"
2026-07-06,Enchant Scroll Scrap: Raging,"1,400,000"
2026-07-06,Enchant Scroll Scrap: Reflection,"19,999,999"
2026-07-06,Enchant Scroll Scrap: Revenge,"4,000,000"
2026-07-06,Enchant Scroll Scrap: Sealed,"5,555,555"
2026-07-06,Enchant Scroll Scrap: Shrewd,"6,000,000"
2026-07-06,Enchant Scroll Scrap: Solitude,"7,100,000"
2026-07-06,Enchant Scroll Scrap: Sorrowful,"3,000,000"
2026-07-06,Enchant Scroll Scrap: Soul,"1,000,000"
2026-07-06,Enchant Scroll Scrap: Stern,"9,999,999"
2026-07-06,Enchant Scroll Scrap: Stylish,"11,600,000"
2026-07-06,Enchant Scroll Scrap: Subdued,"5,555,555"
2026-07-06,Enchant Scroll Scrap: Tempestuous,"7,999,999"
2026-07-06,Enchant Scroll Scrap: Tragic,"29,900,000"
2026-07-06,Enchant Scroll Scrap: Transcendent,"9,999,999"
2026-07-06,Enchant Scroll Scrap: Trial,"17,000,000"
2026-07-06,Enchant Scroll Scrap: Vehement,"1,999,999"
2026-07-06,Enchant Scroll Scrap: Veiled,"15,500,000"
2026-07-06,Enchant Scroll Scrap: Victorious,"6,499,999"
2026-07-06,Enchant Scroll Scrap: Wave,"22,850,000"
2026-07-06,Enchant Scroll Scrap: Weeping,"5,000,000"
2026-07-06,Enchant Scroll Scrap: Withered,"11,465,000"
2026-07-06,Enhanced New Era Cloth,"37,999"
2026-07-06,Enhanced New Era Leather,"36,999"
2026-07-06,Enhanced New Era Orb,"25,163"
2026-07-06,Enhanced New Era Ore,"58,195"
2026-07-06,Enhancement Elixir,"1,008"
2026-07-06,Enmity Enchant Scroll,"4,999,999"
2026-07-06,Enok's Essence,"2,890,000"
2026-07-06,Enthusiastic Enchant Scroll,"80,000"
2026-07-06,Eriu Advancement Stone: Head Armor,"66,666,666"
2026-07-06,Eriu Advancement Stone: Leg Armor,"66,666,666"
2026-07-06,Eriu Advancement Stone: Weapon,"34,999,999"
2026-07-06,Eriu Book,"66,666,666"
2026-07-06,Eriu Fragment: Auxiliary Equipment,"8,400,000"
2026-07-06,Eriu Fragment: Chest Armor,"2,400,000"
2026-07-06,Eriu Fragment: Head Armor,"2,030,377"
2026-07-06,Eriu Fragment: Leg Armor,"2,908,774"
2026-07-06,Eriu Fragment: Roots of Abundance,"6,100,000"
2026-07-06,Eriu Fragment: Starlight Belt,"6,700,000"
2026-07-06,Eriu Fragment: Weapon,"3,800,430"
2026-07-06,Escalating Enchant Scroll,"29,999,999"
2026-07-06,Eternal Enchant Scroll,"19,000,000"
2026-07-06,Eternity Erg Crystal,"9,500"
2026-07-06,Executing Enchant Scroll,"84,900,000"
2026-07-06,Expeditionary Enchant Scroll,"20,000"
2026-07-06,Exquisite Cloth,909
2026-07-06,Exquisite Iron Ore,98
2026-07-06,Fading Enchant Scroll,"249,000"
2026-07-06,Fallen One's Rhod Compass,"67,500,000"
2026-07-06,Fallen One's Rusty Rhod Compass,"22,000,000"
2026-07-06,Fallen One's Shiny Rhod Compass,"149,999,999"
2026-07-06,Fast Enchant Scroll,"500,000"
2026-07-06,Fate Enchant Scroll,"450,000,000"
2026-07-06,Fear of the Divide,"4,444,444"
2026-07-06,Fighting Belt,"12,228,225"
2026-07-06,Fighting Spirit Enchant Scroll,"19,000,000"
2026-07-06,Fine Bracelet Diamond,"115,000"
2026-07-06,Fine Bracelet Emerald,"200,000"
2026-07-06,Fine Bracelet Ruby,"200,000"
2026-07-06,Fine Bracelet Sapphire,"122,625"
2026-07-06,Fine Cloth,"1,500"
2026-07-06,Fine Fobellow Tin,"5,555"
2026-07-06,Fine Iron Ore,"4,420"
2026-07-06,Fire Spirit Remnant,900
2026-07-06,Flask of Niflheim,"1,178,292"
2026-07-06,Fleet Enchant Scroll,"149,500"
2026-07-06,Forgotten Enchant Scroll,"6,500,000"
2026-07-06,Frenzy Enchant Scroll,"3,000,000"
2026-07-06,Fresh Enchant Scroll,"40,000,000"
2026-07-06,Godly Cloth,"8,645"
2026-07-06,Godly Iron Ore,"4,310"
2026-07-06,Goibhniu's Enhancement Stone,"2,450,000"
2026-07-06,Goibhniu's Stone+,"5,268,999"
2026-07-06,Gold Bracelet,"20,990,000"
2026-07-06,Gold Ore,70
2026-07-06,Gray Twilight Brooch,"19,000,000"
2026-07-06,Greater Bronze Lion Statue,"350,000"
2026-07-06,Greater Succubus Fang,"290,000"
2026-07-06,Greater War Goddess Statue,"400,000"
2026-07-06,Healthy Enchant Scroll,"999,999"
2026-07-06,Heartless Enchant Scroll,"5,000"
2026-07-06,Heavenly Leather,"10,000"
2026-07-06,Hoarfrost Hollow Erg Crystal,"4,500"
2026-07-06,Hollow Enchant Scroll,"41,000,000"
2026-07-06,Impaling Enchant Scroll,"5,000,000"
2026-07-06,Indomitable Enchant Scroll,"14,000,000"
2026-07-06,Infinite Enchant Scroll,"50,000"
2026-07-06,Inherited Power: Fragments,"8,500"
2026-07-06,Instant Enchant Scroll,"19,000,000"
2026-07-06,Intermediate Element Stone,"301,606"
2026-07-06,Irate Enchant Scroll,"3,799,989"
2026-07-06,Iron Ore,"13,000"
2026-07-06,Jardin Steel,"30,000"
2026-07-06,Jarnir's Essence,"5,999,999"
2026-07-06,Keen Eriu Crystal,"929,999"
2026-07-06,Keen Legacy Shard,"1,000,000"
2026-07-06,Keen Legendary Chunk,"1,999,800"
2026-07-06,Keen Legendary Ore,"333,800"
2026-07-06,Keen Succession Ore,"466,800"
2026-07-06,Keen Uaithne Crystal,"2,499,000"
2026-07-06,Kitty Brooch,"200,000"
2026-07-06,Lambent Powder,950
2026-07-06,Lament Enchant Scroll,"634,999"
2026-07-06,Life Erg Crystal,"5,851"
2026-07-06,Life Spirit Remnant,"42,000"
2026-07-06,Light Erg Crystal,"12,341"
2026-07-06,Lightweight Eriu Crystal,"499,999"
2026-07-06,Lightweight Legacy Shard,"1,500,000"
2026-07-06,Lightweight Legendary Chunk,"1,000,000"
2026-07-06,Lightweight Legendary Ore,"400,000"
2026-07-06,Lightweight Succession Ore,"799,999"
2026-07-06,Lightweight Uaithne Crystal,"3,290,000"
2026-07-06,Lord's Glowing Obsidian Bracelet,"750,000,000"
2026-07-06,Lord's Rusty Obsidian Bracelet,"350,000,000"
2026-07-06,Lugh Lamhfada's Essence: Feet Armor,"1,500,000"
2026-07-06,Lugh Lamhfada's Essence: Grand Targe,"800,800"
2026-07-06,Madness Enchant Scroll,"9,999,999"
2026-07-06,Magic Elixir,"49,993"
2026-07-06,Magic Elixir of Life,"12,000"
2026-07-06,Magic Powder,"9,018"
2026-07-06,Magic Stone,"2,500"
2026-07-06,Mana Reformer,"5,000"
2026-07-06,Mark of Friendship,"10,000"
2026-07-06,Meaningful Enchant Scroll,"1,268,879"
2026-07-06,Memorable Enchant Scroll,"20,000"
2026-07-06,Milletian's Essence: Feet Armor,"2,999,800"
2026-07-06,Milo's Essence,"1,500,000"
2026-07-06,Mysterious Shard Grade 1,"77,888"
2026-07-06,Mysterious Shard Grade 2,"288,800"
2026-07-06,Mysterious Shard Grade 3,"788,888"
2026-07-06,Mystic Enchant Scroll,"74,900,000"
2026-07-06,New Era Cloth,"27,995"
2026-07-06,New Era Leather,"28,400"
2026-07-06,New Era Orb,"7,552"
2026-07-06,New Era Ore,"9,556"
2026-07-06,New Era Remnant,25
2026-07-06,New Era Stone,"8,399"
2026-07-06,Obsidian Kitty Necklace,"155,000,000"
2026-07-06,Orb,"8,251"
2026-07-06,Orna's Essence: Chest Armor,"1,500,000"
2026-07-06,Orna's Essence: Feet Armor,"1,780,000"
2026-07-06,Orna's Essence: Hand Armor,"1,770,000"
2026-07-06,Orna's Essence: Head Armor,"1,455,999"
2026-07-06,Orna's Essence: Leg Armor,"1,700,000"
2026-07-06,Orna's Essence: Weapon,"1,620,000"
2026-07-06,Outburst Enchant Scroll,"22,500"
2026-07-06,Paradise Orb,"2,210"
2026-07-06,Paradise Stone,"18,000"
2026-07-06,Passion Enchant Scroll,"800,000"
2026-07-06,Peaceful Enchant Scroll,"1,000,000"
2026-07-06,Perfect Legendary Chunk,"333,800"
2026-07-06,Perfect Succession Ore,"1,999,999"
2026-07-06,Perfect Uaithne Crystal,"2,800,000"
2026-07-06,Petite Enchant Scroll,"149,500"
2026-07-06,Petrify Enchant Scroll,"250,000"
2026-07-06,Prairie Erg Crystal,"8,880"
2026-07-06,Praise Enchant Scroll,"50,000,000"
2026-07-06,Premium Enhancement Rune,"110,000,000"
2026-07-06,Prophetic Enchant Scroll,"3,999,999"
2026-07-06,Quiet Enchant Scroll,"500,000"
2026-07-06,Rage Erg Crystal,"4,899"
2026-07-06,Raging Enchant Scroll,"600,000"
2026-07-06,Red Kitty Necklace,"1,500,000"
2026-07-06,Reflection Enchant Scroll,"58,000,000"
2026-07-06,Regina's Feather: Head Armor,"800,800"
2026-07-06,Regina's Feather: Large Shield,"1,111,800"
2026-07-06,Regina's Feather: Leg Armor,"3,000,000"
2026-07-06,Resolved Enchant Scroll,"999,999"
2026-07-06,Revenge Enchant Scroll,"8,000,000"
2026-07-06,Righteous Enchant Scroll,"200,000"
2026-07-06,Robust Eriu Crystal,"1,375,000"
2026-07-06,Robust Uaithne Crystal,"780,000"
2026-07-06,Roots of Abundance,"75,000,000"
2026-07-06,Ruins Erg Crystal,"3,167"
2026-07-06,Sacred Erg Crystal,"5,899"
2026-07-06,Salt Flower,"6,500"
2026-07-06,Sanctuary Earrings,"10,000,000"
2026-07-06,Sealed Enchant Scroll,"1,000,000"
2026-07-06,Sealed Power: Fragments,"39,300"
2026-07-06,Seraphic Feathers Brooch,"12,999,999"
2026-07-06,Ship Graveyard Power Crystal,"5,000"
2026-07-06,Shrewd Enchant Scroll,"4,141,414"
2026-07-06,Shrouded Moonlight,"10,900,000"
2026-07-06,Shrouded Shadow,"13,522,416"
2026-07-06,Significant Enchant Scroll,"200,000"
2026-07-06,Silence Erg Crystal,"20,000"
2026-07-06,Silver Bracelet,"200,000"
2026-07-06,Silver Ore,"2,500"
2026-07-06,Smooth Eriu Crystal,"1,865,097"
2026-07-06,Smooth Legacy Shard,"1,200,000"
2026-07-06,Smooth Legendary Chunk,"499,994"
2026-07-06,Smooth Legendary Ore,"333,800"
2026-07-06,Smooth Legendary Shard,"167,800"
2026-07-06,Smooth Succession Ore,"3,333,333"
2026-07-06,Smooth Succession Shard,"555,800"
2026-07-06,Smooth Uaithne Crystal,"429,999"
2026-07-06,Solid Eriu Crystal,"1,199,999"
2026-07-06,Solid Legacy Shard,"1,000,000"
2026-07-06,Solid Legendary Chunk,"333,000"
2026-07-06,Solid Legendary Ore,"333,800"
2026-07-06,Solid Legendary Shard,"189,880"
2026-07-06,Solid Succession Ore,"1,000,000"
2026-07-06,Solid Succession Shard,"999,800"
2026-07-06,Solid Uaithne Crystal,"779,999"
2026-07-06,Solitude Enchant Scroll,"12,666,666"
2026-07-06,Sorrowful Enchant Scroll,"750,000"
2026-07-06,Space Time Enchant Scroll,"150,000"
2026-07-06,Special Dungeon: Enchant Pouch,"12,500,000"
2026-07-06,Spirit Magic Powder,"13,000"
2026-07-06,Spirit Remnant,"1,500"
2026-07-06,Spirit Water,"1,100"
2026-07-06,Stable Eriu Crystal,"1,676,767"
2026-07-06,Stable Legacy Shard,"249,988"
2026-07-06,Stable Legendary Chunk,"1,999,800"
2026-07-06,Stable Succession Ore,"888,887"
2026-07-06,Stable Uaithne Crystal,"3,400,000"
2026-07-06,Star Fruit,"6,500"
2026-07-06,Starlight Belt,"87,999,999"
2026-07-06,Stern Enchant Scroll,"4,765,543"
2026-07-06,Stigma Enchant Scroll,"15,000"
2026-07-06,Stroll Enchant Scroll,"1,500,000"
2026-07-06,Stylish Enchant Scroll,"17,000,000"
2026-07-06,Subdued Enchant Scroll,"75,000"
2026-07-06,Superior Bracelet Diamond,"2,750,000"
2026-07-06,Superior Bracelet Emerald,"3,000,000"
2026-07-06,Superior Bracelet Ruby,"2,850,000"
2026-07-06,Superior Bracelet Sapphire,"2,442,500"
2026-07-06,Superior Cloth,900
2026-07-06,Superior Element Stone,"669,999"
2026-07-06,Superior Enhancement Elixir,"119,000"
2026-07-06,Superior Iron Ore,"24,430"
2026-07-06,Superior Leather,"70,000"
2026-07-06,Tarian Steel,"3,075,807"
2026-07-06,Tempestuous Enchant Scroll,"10,000,000"
2026-07-06,Temporal Enchant Scroll,"20,000"
2026-07-06,Terminus Sentinel Essence: Chest Armor,"300,000"
2026-07-06,Terminus Sentinel Essence: Hand Armor,"777,800"
2026-07-06,Terminus Sentinel Essence: Large Shield,"499,999"
2026-07-06,Terminus Sentinel Essence: Shield,"700,000"
2026-07-06,Terminus Sentinel Essence: Weapon,"400,000"
2026-07-06,Terra Spirit Remnant,800
2026-07-06,The Book of Legacy,"10,000,000"
2026-07-06,The Book of Orna,"9,000,000"
2026-07-06,The Book of Succession,"10,000,000"
2026-07-06,The Book of Uaithne,"39,999,999"
2026-07-06,The Cursed Belt,"90,000,000"
2026-07-06,The Dead Enchant Scroll,"222,500"
2026-07-06,The Watcher's Glowing Mysterious Cat Statue,"84,000,000"
